movieId,title,genres,year,genres_list,genre_Film-Noir,genre_Fantasy,genre_Western,genre_Children,genre_Action,genre_Horror,genre_Crime,genre_Comedy,genre_Mystery,genre_Documentary,genre_Thriller,genre_Drama,genre_Animation,genre_(no genres listed),genre_Musical,genre_War,genre_Romance,genre_Sci-Fi,genre_Adventure,genre_IMAX,avg_rating,rating_count,rating_std,min_rating,max_rating,unique_users,first_rating_date,last_rating_date,rating_period_days,imdbId,tmdbId
149354,Sisters (2015),Children|Comedy,2015.0,"['Children', 'Comedy']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.0,1.258,0.5,4.0,7.0,1464198038.0,1516153930.0,601.3413425925926,1850457,266294.0
149380,'Tis the Season for Love (2015),Romance,2015.0,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1452051859.0,1452051859.0,0.0,5056034,362886.0
149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,2016.0,"['Action', 'Adventure', 'Animation']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.375,8.0,1.026,2.0,5.0,8.0,1479542295.0,1535827378.0,651.4477199074074,2267968,140300.0
149508,Spellbound (2011),Comedy|Romance,2011.0,"['Comedy', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,1520409454.0,1520409454.0,0.0,2132405,92499.0
149566,Unicorn City (2012),Comedy|Romance,2012.0,"['Comedy', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,1520409393.0,1520409393.0,0.0,1734589,102051.0
149590,Standoff (2016),Thriller,2016.0,['Thriller'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1464975088.0,1464975088.0,0.0,3703908,344041.0
149612,Swelter (2014),Action|Drama|Thriller,2014.0,"['Action', 'Drama', 'Thriller']",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1472845892.0,1472845892.0,0.0,2112277,256687.0
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,2016.0,"['Comedy', 'Horror', 'Romance', 'Thriller']",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1474295465.0,1474295465.0,0.0,1374989,58431.0
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,2014.0,"['Action', 'Sci-Fi', 'Thriller']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1476224175.0,1476224175.0,0.0,2504640,302026.0
150254,The Devil's Candy (2015),Horror,2015.0,['Horror'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1525288247.0,1525288247.0,0.0,4935372,354216.0
150401,Close Range (2015),Action|Crime,2015.0,"['Action', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,3.0,3.0,2.0,1471897318.0,1479543210.0,88.49412037037037,3511596,325173.0
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,2016.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3.85,10.0,1.226,1.0,5.0,10.0,1455828926.0,1535709519.0,924.5439004629629,3845232,370646.0
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,1997.0,"['Adventure', 'Children', 'Comedy', 'Fantasy']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1.0,0.0,5.0,5.0,1.0,1520409344.0,1520409344.0,0.0,119571,32643.0
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,2015.0,"['Comedy', 'Drama', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4.25,2.0,0.354,4.0,4.5,2.0,1508436816.0,1527266133.0,217.93190972222223,4701546,371759.0
150604,Moonwalkers (2015),Comedy,2015.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1492962436.0,1492962436.0,0.0,2718440,272548.0
150696,Tomorrow (2015),Documentary,2015.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1535036639.0,1535036639.0,0.0,4449576,371492.0
150993,Anacleto: Agente secreto (2015),Action|Comedy,2015.0,"['Action', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1459787996.0,1459787996.0,0.0,3510480,284514.0
151311,Wiener-Dog (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1515473601.0,1515473601.0,0.0,4144190,326094.0
151315,Ride Along 2 (2016),Action|Comedy,2016.0,"['Action', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,1.803,0.5,4.0,3.0,1478454407.0,1525289652.0,542.0745949074075,2869728,323675.0
151317,Maggie's Plan (2015),Comedy,2015.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1491595185.0,1491595185.0,0.0,3471098,312669.0
151455,Eddie the Eagle (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.833,3.0,1.041,2.0,4.0,3.0,1485622301.0,1525288343.0,459.09770833333334,1083452,319888.0
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,1991.0,"['Action', 'Fantasy', 'Sci-Fi']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1519362470.0,1519362470.0,0.0,101893,222619.0
151501,Exposed (2016),Drama,2016.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1489778733.0,1489778733.0,0.0,4019560,331962.0
151557,Stonewall (2015),Drama,2015.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1535829586.0,1535829586.0,0.0,3018070,273899.0
151559,Frankenstein (2015),Horror|Thriller,2015.0,"['Horror', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1487877726.0,1487877726.0,0.0,4086032,337029.0
151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy,2015.0,"['Comedy', 'Drama', 'Fantasy']",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1493408730.0,1493408730.0,0.0,3564794,340255.0
151687,Risen (2016),Children|Drama,2016.0,"['Children', 'Drama']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.5,0.5,1.0,1525289907.0,1525289907.0,0.0,3231054,335778.0
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,2015.0,"['Drama', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1474836315.0,1474836315.0,0.0,2580382,329004.0
151739,Dirty Grandpa (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.875,4.0,0.854,2.0,4.0,4.0,1464198160.0,1520408825.0,650.586400462963,1860213,291870.0
151745,Reptilicus (1961),Horror|Sci-Fi,1961.0,"['Horror', 'Sci-Fi']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.0,0.0,0.5,0.5,1.0,1492286246.0,1492286246.0,0.0,56405,21266.0
151759,Requiem for the American Dream (2015),Documentary,2015.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1514240106.0,1514240106.0,0.0,3270538,333377.0
151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery,2007.0,['Mystery'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,0.0,4.0,4.0,2.0,1534950946.0,1537040595.0,24.185752314814813,3355694,333040.0
151769,Three from Prostokvashino (1978),Animation,1978.0,['Animation'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,1526207987.0,1526207987.0,0.0,189160,77294.0
151777,The Finest Hours (2016),Drama|Thriller,2016.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1479931510.0,1479931510.0,0.0,2025690,300673.0
151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,2006.0,"['Action', 'Animation', 'Crime', 'Sci-Fi', 'Thriller']",0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1498526290.0,1498526290.0,0.0,856797,18874.0
152037,Grease Live (2016),(no genres listed),2016.0,['(no genres listed)'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1.414,1.0,3.0,2.0,1476478508.0,1487958429.0,132.86945601851852,4366830,348089.0
152063,Gods of Egypt (2016),Adventure|Fantasy,2016.0,"['Adventure', 'Fantasy']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1.0,0.0,0.5,0.5,1.0,1525290000.0,1525290000.0,0.0,2404233,205584.0
152065,Embrace of the Serpent (2016),Adventure|Drama,2016.0,"['Adventure', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5,1.0,0.0,3.5,3.5,1.0,1482683226.0,1482683226.0,0.0,4285496,336808.0
152071,Race (2016),Drama,2016.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1525289151.0,1525289151.0,0.0,3499096,323677.0
152077,10 Cloverfield Lane (2016),Thriller,2016.0,['Thriller'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.679,14.0,0.75,2.5,5.0,14.0,1461561222.0,1532458398.0,820.5691666666667,1179933,333371.0
152079,London Has Fallen (2016),Action|Crime|Thriller,2016.0,"['Action', 'Crime', 'Thriller']",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,2.121,0.5,3.5,2.0,1515172074.0,1525289708.0,117.10224537037037,3300542,267860.0
152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,2016.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.891,32.0,0.811,2.0,5.0,32.0,1461351517.0,1535709488.0,860.6246643518518,2948356,269149.0
152083,Whiskey Tango Foxtrot (2016),Comedy|War,2016.0,"['Comedy', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.333,3.0,0.577,3.0,4.0,3.0,1478452425.0,1488023561.0,110.77703703703703,3553442,279641.0
152085,Desierto (2016),Drama,2016.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1499107829.0,1499107829.0,0.0,3147312,258363.0
152091,The Brothers Grimsby (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.125,4.0,0.629,2.5,4.0,4.0,1474411738.0,1518388995.0,508.9960300925926,3381008,267193.0
152105,Dad's Army (1971),Comedy,1971.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1481226280.0,1481226280.0,0.0,66963,20051.0
152173,Michael Jackson's Thriller (1983),Horror,1983.0,['Horror'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1508437367.0,1508437367.0,0.0,88263,92060.0
152270,The Wait (2015),Drama,2015.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1525551506.0,1525551506.0,0.0,3715122,330348.0
152284,War and Peace (2016),Drama|Romance,2016.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1474627030.0,1474627030.0,0.0,3910804,378779.0
152372,Southbound (2016),Horror,2016.0,['Horror'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1493848841.0,1493848841.0,0.0,4935334,354251.0
152591,Ip Man 3 (2015),Action,2015.0,['Action'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1526207741.0,1526207741.0,0.0,2888046,365222.0
152658,Santa's Little Helper (2015),Children,2015.0,['Children'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1480865867.0,1480865867.0,0.0,4592572,353609.0
152711,Who Killed Chea Vichea? (2010),Documentary,2010.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,1455645862.0,1455645862.0,0.0,1276121,148184.0
152970,Hunt for the Wilderpeople (2016),Adventure|Comedy,2016.0,"['Adventure', 'Comedy']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.375,4.0,0.25,4.0,4.5,4.0,1481392558.0,1518993126.0,435.19175925925924,4698684,371645.0
153070,Rabbits (2002),Comedy|Drama|Fantasy,2002.0,"['Comedy', 'Drama', 'Fantasy']",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1525282879.0,1525282879.0,0.0,347840,44351.0
153236,Genius Party (2007),Animation,2007.0,['Animation'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1519363838.0,1519363838.0,0.0,962762,40123.0
153386,Long Live Ghosts! (1977),Children|Comedy|Fantasy,1977.0,"['Children', 'Comedy', 'Fantasy']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1520409643.0,1520409643.0,0.0,75703,46632.0
153408,Tears for Sale (2008),Comedy|Drama|Fantasy,2008.0,"['Comedy', 'Drama', 'Fantasy']",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1520409445.0,1520409445.0,0.0,380249,16403.0
154065,Dad's Army (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1481226272.0,1481226272.0,0.0,4104054,332721.0
154358,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,2015.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1525562962.0,1525562962.0,0.0,2400291,334495.0
154975,Merci Patron ! (2016),Comedy|Documentary,2016.0,"['Comedy', 'Documentary']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1470252660.0,1470252660.0,0.0,5326448,383809.0
155064,The Neon Demon (2016),Drama|Horror|Mystery,2016.0,"['Drama', 'Horror', 'Mystery']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,2.0,0.707,2.5,3.5,2.0,1485508707.0,1493848456.0,96.52487268518519,1974419,301365.0
155168,Fraktus (2012),Comedy,2012.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1457551336.0,1457551336.0,0.0,1971571,140554.0
155288,Eye in the Sky (2016),Drama|Thriller|War,2016.0,"['Drama', 'Thriller', 'War']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2.833,3.0,1.155,1.5,3.5,3.0,1469647379.0,1525286154.0,643.9673032407408,2057392,333352.0
155358,Camino (2016),Action|Adventure|Thriller,2016.0,"['Action', 'Adventure', 'Thriller']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,1.0,0.0,2.0,2.0,1.0,1481050984.0,1481050984.0,0.0,4991652,359025.0
155509,Mr. Right (2016),Action|Comedy|Romance,2016.0,"['Action', 'Comedy', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,3.0,1.323,2.0,4.5,3.0,1476313973.0,1516156390.0,461.1390856481481,2091935,333385.0
155589,Noin 7 veljestä (1968),(no genres listed),1968.0,['(no genres listed)'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1520409520.0,1520409520.0,0.0,134854,55495.0
155659,Florence Foster Jenkins (2016),Comedy|Drama,2016.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1490814265.0,1490814265.0,0.0,4136084,315664.0
155743,My Big Fat Greek Wedding 2 (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1485020411.0,1485020411.0,0.0,3760922,302688.0
155774,Neon Bull (2015),Adventure,2015.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,1.0,0.0,3.5,3.5,1.0,1482750332.0,1482750332.0,0.0,4899406,314029.0
155812,Get a Job (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.25,2.0,1.061,2.5,4.0,2.0,1490979940.0,1516468503.0,295.0065162037037,1468846,186759.0
155820,Keanu (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.0,1.414,1.5,3.5,2.0,1488945263.0,1498162858.0,106.68512731481482,4139124,342521.0
155892,Me Him Her (2015),Comedy,2015.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1485028301.0,1485028301.0,0.0,2507238,254952.0
156025,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,2016.0,"['Adventure', 'Animation', 'Children', 'Comedy']",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0,1.0,0.0,5.0,5.0,1.0,1520409144.0,1520409144.0,0.0,5480340,387893.0
156371,Everybody Wants Some (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.167,3.0,0.764,3.5,5.0,3.0,1466277191.0,1479542831.0,153.5375,2937696,295699.0
156387,Sing Street (2016),Drama,2016.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.833,3.0,0.289,3.5,4.0,3.0,1461865635.0,1490115642.0,326.96767361111114,3544112,369557.0
156553,Zoom (2015),Animation|Comedy|Drama,2015.0,"['Animation', 'Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1498333296.0,1498333296.0,0.0,3763866,351065.0
156605,Paterson,(no genres listed),1999.0,['(no genres listed)'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1525283448.0,1525283448.0,0.0,5247022,370755.0
156607,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,2016.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,3.0,0.5,0.5,1.5,3.0,1487366119.0,1525289987.0,438.9336574074074,2381991,290595.0
156609,Neighbors 2: Sorority Rising (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5.0,1.475,0.5,4.5,5.0,1474164453.0,1516153694.0,485.98658564814815,4438848,325133.0
156675,Project X (1968),Mystery|Sci-Fi,1968.0,"['Mystery', 'Sci-Fi']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1498530743.0,1498530743.0,0.0,63465,29398.0
156706,The Trust (2016),Crime|Thriller,2016.0,"['Crime', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1489778743.0,1489778743.0,0.0,3733774,301608.0
156726,Hush (2016),Thriller,2016.0,['Thriller'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.667,3.0,2.021,0.5,4.5,3.0,1493848444.0,1525289771.0,363.90424768518517,5022702,376570.0
156781,Jimmy Carr: Telling Jokes (2009),Comedy,2009.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1520409570.0,1520409570.0,0.0,1585985,24784.0
156783,Jimmy Carr: Making People Laugh (2010),Comedy,2010.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1494291850.0,1494291850.0,0.0,1794821,49381.0
157108,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,1993.0,"['Comedy', 'Western']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1485100437.0,1485100437.0,0.0,108317,1659.0
157110,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,1994.0,"['Comedy', 'Crime']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1485100549.0,1485100549.0,0.0,109000,1652.0
157122,The Man Who Knew Infinity (2016),Drama,2016.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1489778727.0,1489778727.0,0.0,787524,353326.0
157130,Despite the Falling Snow (2016),Drama|Romance|Thriller,2016.0,"['Drama', 'Romance', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1481041186.0,1481041186.0,0.0,2474932,366901.0
157172,Wizards of the Lost Kingdom II (1989),Action|Fantasy,1989.0,"['Action', 'Fantasy']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.5,0.5,1.0,1492796600.0,1492796600.0,0.0,90334,7237.0
157200,Money Monster (2016),Drama|Thriller,2016.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.25,2.0,0.354,2.0,2.5,2.0,1489610313.0,1525288352.0,412.9402662037037,2241351,303858.0
157270,Barbershop: The Next Cut (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1496425063.0,1496425063.0,0.0,3628584,326423.0
157296,Finding Dory (2016),Adventure|Animation|Comedy,2016.0,"['Adventure', 'Animation', 'Comedy']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.577,13.0,0.954,1.5,5.0,13.0,1476478221.0,1527796047.0,593.9563194444445,2277860,127380.0
157312,The Boss (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.667,3.0,1.041,1.5,3.5,3.0,1492798724.0,1518380792.0,296.08875,2702724,323676.0
157340,The Angry Birds Movie (2016),Animation|Comedy,2016.0,"['Animation', 'Comedy']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1487874911.0,1487874911.0,0.0,1985949,153518.0
157369,Bakuman (2015),Comedy|Drama,2015.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1537107596.0,1537107596.0,0.0,3715854,327536.0
157407,I Am Wrath (2016),Action|Crime|Drama|Thriller,2016.0,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1476469445.0,1476469445.0,0.0,3212232,332411.0
157432,Precious Cargo (2016),Action|Crime,2016.0,"['Action', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1486412040.0,1486412040.0,0.0,4651410,384737.0
157699,Snowden (2016),Drama|Thriller,2016.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.833,6.0,0.606,3.0,4.5,6.0,1481945488.0,1537108194.0,638.4572453703704,3774114,302401.0
157775,Tenchi Muyô! In Love (1996),Animation|Comedy,1996.0,"['Animation', 'Comedy']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,1520409437.0,1520409437.0,0.0,117876,34935.0
157865,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2016.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1.5,1.0,0.0,1.5,1.5,1.0,1498531747.0,1498531747.0,0.0,2865120,234004.0
158022,Kicking Off (2016),Comedy,2016.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1490814292.0,1490814292.0,0.0,3703750,386891.0
